runtime,theme,size,seed,variant,days,cpu_ms,wall_ms
chromium,islands,128,28,combined,73,,59152.900000452995
chromium,islands,128,29,baseline,73,,117423.39999973774
chromium,islands,128,29,water-sparse,73,,200829.59999984503
chromium,islands,128,29,soil-cache,73,,275295.59999990463
chromium,islands,128,29,soil-saturation,73,,111525.90000015497
chromium,islands,128,29,water-wasm,73,,88141.39999991655
chromium,islands,128,29,combined,73,,59177.600000441074
chromium,islands,128,3,baseline,73,,132880.19999998808
chromium,islands,128,3,water-sparse,73,,98447.89999997616
chromium,islands,128,3,soil-cache,73,,124396.10000026226
chromium,islands,128,3,soil-saturation,73,,122243.90000033379
chromium,islands,128,3,water-wasm,73,,102312.70000040531
chromium,islands,128,3,combined,73,,67402.7000001669
chromium,islands,128,30,baseline,73,,178784.19999951124
chromium,islands,128,30,water-sparse,73,,121929.89999997616
chromium,islands,128,30,soil-cache,73,,152454.50000047684
chromium,islands,128,30,soil-saturation,73,,158902.10000032187
chromium,islands,128,30,water-wasm,73,,122207.19999980927
chromium,islands,128,30,combined,73,,81843.29999989271
chromium,islands,128,4,baseline,73,,124467.39999985695
chromium,islands,128,4,water-sparse,73,,103723.80000007153
chromium,islands,128,4,soil-cache,73,,166264.50000029802
chromium,islands,128,4,soil-saturation,73,,133277.40000021458
chromium,islands,128,4,water-wasm,73,,103385.09999984503
chromium,islands,128,4,combined,73,,64747.09999990463
chromium,islands,128,5,baseline,73,,124665.7999998331
chromium,islands,128,5,water-sparse,73,,134637.50000023842
chromium,islands,128,5,soil-cache,73,,138554.40000003576
chromium,islands,128,5,soil-saturation,73,,129888.89999967813
chromium,islands,128,5,water-wasm,73,,123681.99999970198
chromium,islands,128,5,combined,73,,62227.100000202656
chromium,islands,128,6,baseline,73,,188606.20000046492
chromium,islands,128,6,water-sparse,73,,91177.39999961853
chromium,islands,128,6,soil-cache,73,,138340.39999991655
chromium,islands,128,6,soil-saturation,73,,143440.2000001669
chromium,islands,128,6,water-wasm,73,,214038.2000001073
chromium,islands,128,6,combined,73,,71109.5
chromium,islands,128,7,baseline,73,,216084.40000015497
chromium,islands,128,7,water-sparse,73,,145886.19999992847
chromium,islands,128,7,soil-cache,73,,105907.2000001669
chromium,islands,128,7,soil-saturation,73,,102189.19999992847
chromium,islands,128,7,water-wasm,73,,157359.2999996543
chromium,islands,128,7,combined,73,,71156.69999951124
chromium,islands,128,8,baseline,73,,165651.50000023842
chromium,islands,128,8,water-sparse,73,,90461.79999953508
chromium,islands,128,8,soil-cache,73,,153021.29999947548
chromium,islands,128,8,soil-saturation,73,,137616.09999996424
chromium,islands,128,8,water-wasm,73,,101950.80000025034
chromium,islands,128,8,combined,73,,75223.59999978542
chromium,islands,128,9,baseline,73,,215799.09999984503
chromium,islands,128,9,water-sparse,73,,129408.90000003576
chromium,islands,128,9,soil-cache,73,,166497.59999984503
chromium,islands,128,9,soil-saturation,73,,128068.49999982119
chromium,islands,128,9,water-wasm,73,,103033.40000015497
chromium,islands,128,9,combined,73,,98739.9999999404
chromium,islands,256,1,baseline,77,,341918.10000026226
chromium,islands,256,1,water-sparse,77,,287952.2000000477
chromium,islands,256,1,soil-cache,77,,330023.9000002146
chromium,islands,256,1,soil-saturation,77,,299179.6999999881
chromium,islands,256,1,water-wasm,77,,236729.80000030994
chromium,islands,256,1,combined,77,,149160.60000032187
chromium,islands,256,2,baseline,77,,350281.40000003576
chromium,islands,256,2,water-sparse,77,,250592.00000035763
chromium,islands,256,2,soil-cache,77,,314126.69999974966
chromium,islands,256,2,soil-saturation,77,,302581.2000004053
chromium,islands,256,2,water-wasm,77,,242055.5
chromium,islands,256,2,combined,77,,184917.90000003576
chromium,islands,256,3,baseline,77,,354882.10000014305
chromium,islands,256,3,water-sparse,77,,262200.39999997616
chromium,islands,256,3,soil-cache,77,,366787.80000025034
chromium,islands,256,3,soil-saturation,77,,294134.7000001073
chromium,islands,256,3,water-wasm,77,,254049.60000026226
chromium,islands,256,3,combined,77,,179053.49999970198
chromium,islands,96,1,baseline,73,,73340.10000008345
chromium,islands,96,1,water-sparse,73,,55745.30000036955
chromium,islands,96,1,soil-cache,73,,88062.59999996424
chromium,islands,96,1,soil-saturation,73,,76980.89999973774
chromium,islands,96,1,water-wasm,73,,54365.80000042915
chromium,islands,96,1,combined,73,,40184.49999970198
chromium,lakeBasin,128,1,baseline,73,,100914.5
chromium,lakeBasin,128,1,water-sparse,73,,77791.39999991655
chromium,lakeBasin,128,1,soil-cache,73,,97344.7000002861
chromium,lakeBasin,128,1,soil-saturation,73,,149456.19999992847
chromium,lakeBasin,128,1,water-wasm,73,,81172.19999998808
chromium,lakeBasin,128,1,combined,73,,53154.600000202656
chromium,lakeBasin,128,10,baseline,73,,90704.39999985695
chromium,lakeBasin,128,10,water-sparse,73,,70911.10000032187
chromium,lakeBasin,128,10,soil-cache,73,,86644.69999998808
chromium,lakeBasin,128,10,soil-saturation,73,,85351.09999996424
chromium,lakeBasin,128,10,water-wasm,73,,71002.59999960661
chromium,lakeBasin,128,10,combined,73,,46802.100000202656
chromium,lakeBasin,128,11,baseline,73,,93308.7000001669
chromium,lakeBasin,128,11,water-sparse,73,,72459.99999982119
chromium,lakeBasin,128,11,soil-cache,73,,87717.99999982119
chromium,lakeBasin,128,11,soil-saturation,73,,86869.50000029802
chromium,lakeBasin,128,11,water-wasm,73,,68836.60000026226
chromium,lakeBasin,128,11,combined,73,,47606.99999964237
chromium,lakeBasin,128,12,baseline,73,,88148.80000013113
chromium,lakeBasin,128,12,water-sparse,73,,68079.5000000596
chromium,lakeBasin,128,12,soil-cache,73,,83850.09999984503
chromium,lakeBasin,128,12,soil-saturation,73,,81390.39999997616
chromium,lakeBasin,128,12,water-wasm,73,,65966.99999946356
chromium,lakeBasin,128,12,combined,73,,43697.39999991655
chromium,lakeBasin,128,13,baseline,73,,97737.29999995232
chromium,lakeBasin,128,13,water-sparse,73,,77343.40000027418
chromium,lakeBasin,128,13,soil-cache,73,,93927.2999997735
chromium,lakeBasin,128,13,soil-saturation,73,,91638.29999947548
chromium,lakeBasin,128,13,water-wasm,73,,75252.7999997735
chromium,lakeBasin,128,13,combined,73,,47862.89999985695
chromium,lakeBasin,128,14,baseline,73,,98497.50000017881
chromium,lakeBasin,128,14,water-sparse,73,,88010.09999978542
chromium,lakeBasin,128,14,soil-cache,73,,108696.5000000596
chromium,lakeBasin,128,14,soil-saturation,73,,113962.60000008345
chromium,lakeBasin,128,14,water-wasm,73,,79601.7999997735
chromium,lakeBasin,128,14,combined,73,,51733.59999978542
chromium,lakeBasin,128,15,baseline,73,,112550.70000004768
chromium,lakeBasin,128,15,water-sparse,73,,74284.50000023842
chromium,lakeBasin,128,15,soil-cache,73,,110982.80000007153
chromium,lakeBasin,128,15,soil-saturation,73,,98657.50000029802
chromium,lakeBasin,128,15,water-wasm,73,,107361.69999986887
chromium,lakeBasin,128,15,combined,73,,47910.80000025034
chromium,lakeBasin,128,16,baseline,73,,121993.99999988079
chromium,lakeBasin,128,16,water-sparse,73,,80854.90000015497
chromium,lakeBasin,128,16,soil-cache,73,,84409.00000011921
chromium,lakeBasin,128,16,soil-saturation,73,,97500.40000015497
chromium,lakeBasin,128,16,water-wasm,73,,82995.49999976158
chromium,lakeBasin,128,16,combined,73,,53243.69999957085
chromium,lakeBasin,128,17,baseline,73,,100160.30000019073
chromium,lakeBasin,128,17,water-sparse,73,,104522.10000020266
chromium,lakeBasin,128,17,soil-cache,73,,84086.89999997616
chromium,lakeBasin,128,17,soil-saturation,73,,106296.39999967813
chromium,lakeBasin,128,17,water-wasm,73,,72023.2000002265
chromium,lakeBasin,128,17,combined,73,,67912.400000453
chromium,lakeBasin,128,18,baseline,73,,104285.80000019073
chromium,lakeBasin,128,18,water-sparse,73,,80657.30000013113
chromium,lakeBasin,128,18,soil-cache,73,,127657.10000002384
chromium,lakeBasin,128,18,soil-saturation,73,,108669.90000015497
chromium,lakeBasin,128,18,water-wasm,73,,78342.99999958277
chromium,lakeBasin,128,18,combined,73,,53703.100000321865
chromium,lakeBasin,128,19,baseline,73,,96641.40000033379
chromium,lakeBasin,128,19,water-sparse,73,,70742.79999989271
chromium,lakeBasin,128,19,soil-cache,73,,86236.49999988079
chromium,lakeBasin,128,19,soil-saturation,73,,134793.00000023842
chromium,lakeBasin,128,19,water-wasm,73,,78795.69999986887
chromium,lakeBasin,128,19,combined,73,,49798.00000023842
chromium,lakeBasin,128,2,baseline,73,,106429.19999974966
chromium,lakeBasin,128,2,water-sparse,73,,83833.60000020266
chromium,lakeBasin,128,2,soil-cache,73,,127267.89999985695
chromium,lakeBasin,128,2,soil-saturation,73,,143576.60000032187
chromium,lakeBasin,128,2,water-wasm,73,,92453.70000004768
chromium,lakeBasin,128,2,combined,73,,54627.800000190735
chromium,lakeBasin,128,20,baseline,73,,97985.39999997616
chromium,lakeBasin,128,20,water-sparse,73,,74445.30000001192
chromium,lakeBasin,128,20,soil-cache,73,,94812.40000009537
chromium,lakeBasin,128,20,soil-saturation,73,,104677.59999996424
chromium,lakeBasin,128,20,water-wasm,73,,98524.29999995232
chromium,lakeBasin,128,20,combined,73,,57358.40000015497
chromium,lakeBasin,128,21,baseline,73,,109683.99999988079
chromium,lakeBasin,128,21,water-sparse,73,,83015.30000007153
chromium,lakeBasin,128,21,soil-cache,73,,145841.50000023842
chromium,lakeBasin,128,21,soil-saturation,73,,122821.4999999404
chromium,lakeBasin,128,21,water-wasm,73,,85535.00000011921
chromium,lakeBasin,128,21,combined,73,,56255.69999998808
chromium,lakeBasin,128,22,baseline,73,,103810.39999991655
chromium,lakeBasin,128,22,water-sparse,73,,80154.30000019073
chromium,lakeBasin,128,22,soil-cache,73,,95214.09999990463
chromium,lakeBasin,128,22,soil-saturation,73,,97602.99999982119
chromium,lakeBasin,128,22,water-wasm,73,,81230.2999998331
chromium,lakeBasin,128,22,combined,73,,52734.00000023842
chromium,lakeBasin,128,23,baseline,73,,101241.49999970198
chromium,lakeBasin,128,23,water-sparse,73,,75998.00000017881
chromium,lakeBasin,128,23,soil-cache,73,,96138.80000007153
chromium,lakeBasin,128,23,soil-saturation,73,,95136.5000000596
chromium,lakeBasin,128,23,water-wasm,73,,76687.69999986887
chromium,lakeBasin,128,23,combined,73,,50296.400000333786
chromium,lakeBasin,128,24,baseline,73,,92198.4000005722
chromium,lakeBasin,128,24,water-sparse,73,,70573.40000033379
chromium,lakeBasin,128,24,soil-cache,73,,85720.50000017881
chromium,lakeBasin,128,24,soil-saturation,73,,87977.00000035763
chromium,lakeBasin,128,24,water-wasm,73,,72990.49999988079
chromium,lakeBasin,128,24,combined,73,,46905.400000333786
chromium,lakeBasin,128,25,baseline,73,,83455.09999978542
chromium,lakeBasin,128,25,water-sparse,73,,65684.40000003576
chromium,lakeBasin,128,25,soil-cache,73,,78408.4999999404
chromium,lakeBasin,128,25,soil-saturation,73,,82708.19999963045
chromium,lakeBasin,128,25,water-wasm,73,,64808.700000464916
chromium,lakeBasin,128,25,combined,73,,42636.59999984503
chromium,lakeBasin,128,26,baseline,73,,85842.89999973774
chromium,lakeBasin,128,26,water-sparse,73,,86380.19999969006
chromium,lakeBasin,128,26,soil-cache,73,,92846.90000009537
chromium,lakeBasin,128,26,soil-saturation,73,,92710.5000000596
chromium,lakeBasin,128,26,water-wasm,73,,67258.69999974966
chromium,lakeBasin,128,26,combined,73,,43985.30000001192
chromium,lakeBasin,128,27,baseline,73,,127310.19999998808
chromium,lakeBasin,128,27,water-sparse,73,,73974.20000004768
chromium,lakeBasin,128,27,soil-cache,73,,83909.99999952316
chromium,lakeBasin,128,27,soil-saturation,73,,84347.9999999404
chromium,lakeBasin,128,27,water-wasm,73,,68644.9999999404
chromium,lakeBasin,128,27,combined,73,,67057.69999998808
chromium,lakeBasin,128,28,baseline,73,,85554.9999999404
chromium,lakeBasin,128,28,water-sparse,73,,75166.10000026226
chromium,lakeBasin,128,28,soil-cache,73,,110837.39999973774
chromium,lakeBasin,128,28,soil-saturation,73,,95327.99999988079
chromium,lakeBasin,128,28,water-wasm,73,,67329.89999997616
chromium,lakeBasin,128,28,combined,73,,44602.800000071526
chromium,lakeBasin,128,29,baseline,73,,99174.40000009537
chromium,lakeBasin,128,29,water-sparse,73,,108057.10000008345
chromium,lakeBasin,128,29,soil-cache,73,,138454.60000026226
chromium,lakeBasin,128,29,soil-saturation,73,,96573.50000011921
chromium,lakeBasin,128,29,water-wasm,73,,75473.09999984503
chromium,lakeBasin,128,29,combined,73,,50960.699999928474
chromium,lakeBasin,128,3,baseline,73,,114600.5
chromium,lakeBasin,128,3,water-sparse,73,,114204.49999982119
chromium,lakeBasin,128,3,soil-cache,73,,112988.00000017881
chromium,lakeBasin,128,3,soil-saturation,73,,116805.40000033379
chromium,lakeBasin,128,3,water-wasm,73,,112542.80000019073
chromium,lakeBasin,128,3,combined,73,,59285.20000010729
chromium,lakeBasin,128,30,baseline,73,,92229.90000003576
chromium,lakeBasin,128,30,water-sparse,73,,74727.39999979734
chromium,lakeBasin,128,30,soil-cache,73,,89051.49999982119
chromium,lakeBasin,128,30,soil-saturation,73,,91843.7999998331
chromium,lakeBasin,128,30,water-wasm,73,,73083.69999986887
chromium,lakeBasin,128,30,combined,73,,50704.20000016689
chromium,lakeBasin,128,4,baseline,73,,106438.50000017881
chromium,lakeBasin,128,4,water-sparse,73,,149827.69999998808
chromium,lakeBasin,128,4,soil-cache,73,,95957.00000017881
chromium,lakeBasin,128,4,soil-saturation,73,,102716.39999991655
chromium,lakeBasin,128,4,water-wasm,73,,77490.00000011921
chromium,lakeBasin,128,4,combined,73,,51395.30000001192
chromium,lakeBasin,128,5,baseline,73,,97772.7000002265
chromium,lakeBasin,128,5,water-sparse,73,,76629.60000002384
chromium,lakeBasin,128,5,soil-cache,73,,95450.20000004768
chromium,lakeBasin,128,5,soil-saturation,73,,92288.7000002265
chromium,lakeBasin,128,5,water-wasm,73,,75648
chromium,lakeBasin,128,5,combined,73,,51102.100000202656
chromium,lakeBasin,128,6,baseline,73,,102105.10000020266
chromium,lakeBasin,128,6,water-sparse,73,,75871.20000004768
chromium,lakeBasin,128,6,soil-cache,73,,93950.90000003576
chromium,lakeBasin,128,6,soil-saturation,73,,94920.80000019073
chromium,lakeBasin,128,6,water-wasm,73,,71712.4999999404
chromium,lakeBasin,128,6,combined,73,,48488.600000321865
chromium,lakeBasin,128,7,baseline,73,,96621.10000026226
chromium,lakeBasin,128,7,water-sparse,73,,76764.10000014305
chromium,lakeBasin,128,7,soil-cache,73,,95807.30000019073
chromium,lakeBasin,128,7,soil-saturation,73,,95102.20000004768
chromium,lakeBasin,128,7,water-wasm,73,,76027.40000003576
chromium,lakeBasin,128,7,combined,73,,51185.00000041723
chromium,lakeBasin,128,8,baseline,73,,94192.90000009537
chromium,lakeBasin,128,8,water-sparse,73,,71650.40000009537
chromium,lakeBasin,128,8,soil-cache,73,,90146.2000003457
chromium,lakeBasin,128,8,soil-saturation,73,,90899.19999980927
chromium,lakeBasin,128,8,water-wasm,73,,69750.49999982119
chromium,lakeBasin,128,8,combined,73,,45904.59999972582
chromium,lakeBasin,128,9,baseline,73,,92179.29999989271
chromium,lakeBasin,128,9,water-sparse,73,,69218.50000017881
chromium,lakeBasin,128,9,soil-cache,73,,85078.2999997139
chromium,lakeBasin,128,9,soil-saturation,73,,85357.30000001192
chromium,lakeBasin,128,9,water-wasm,73,,70712.10000020266
chromium,lakeBasin,128,9,combined,73,,48179.699999690056
chromium,lakeBasin,256,1,baseline,73,,208074.10000032187
chromium,lakeBasin,256,1,water-sparse,73,,163538.0000000596
chromium,lakeBasin,256,1,soil-cache,73,,170999.80000019073
chromium,lakeBasin,256,1,soil-saturation,73,,192902.30000025034
chromium,lakeBasin,256,1,water-wasm,73,,179735.4999999404
chromium,lakeBasin,256,1,combined,73,,126815.90000021458
chromium,lakeBasin,256,2,baseline,73,,186408.19999992847
chromium,lakeBasin,256,2,water-sparse,73,,137460.89999997616
chromium,lakeBasin,256,2,soil-cache,73,,158566.89999979734
chromium,lakeBasin,256,2,soil-saturation,73,,214537.39999991655
chromium,lakeBasin,256,2,water-wasm,73,,157095.89999979734
chromium,lakeBasin,256,2,combined,73,,103832.59999996424
chromium,lakeBasin,256,3,baseline,73,,208542.69999992847
chromium,lakeBasin,256,3,water-sparse,73,,197985.9999998808
chromium,lakeBasin,256,3,soil-cache,73,,172314.2999998927
chromium,lakeBasin,256,3,soil-saturation,73,,218258.49999946356
chromium,lakeBasin,256,3,water-wasm,73,,183816.2999997735
chromium,lakeBasin,256,3,combined,73,,153605.60000020266
chromium,lakeBasin,96,1,baseline,73,,57471.10000014305
chromium,lakeBasin,96,1,water-sparse,73,,45867.89999997616
chromium,lakeBasin,96,1,soil-cache,73,,51611.700000047684
chromium,lakeBasin,96,1,soil-saturation,73,,52534.60000026226
chromium,lakeBasin,96,1,water-wasm,73,,42168.400000333786
chromium,lakeBasin,96,1,combined,73,,59935.10000026226
chromium,riverValley,128,1,baseline,73,,18473.700000047684
chromium,riverValley,128,1,water-sparse,73,,16828.199999928474
chromium,riverValley,128,1,soil-cache,73,,18015.30000013113
chromium,riverValley,128,1,soil-saturation,73,,18877.899999558926
chromium,riverValley,128,1,water-wasm,73,,14409.000000357628
chromium,riverValley,128,1,combined,73,,13226.800000309944
chromium,riverValley,128,10,baseline,73,,18404.50000011921
chromium,riverValley,128,10,water-sparse,73,,15486.40000039339
chromium,riverValley,128,10,soil-cache,73,,17282.200000047684
chromium,riverValley,128,10,soil-saturation,73,,18381.100000023842
chromium,riverValley,128,10,water-wasm,73,,14802.299999713898
chromium,riverValley,128,10,combined,73,,13489.300000488758
chromium,riverValley,128,11,baseline,73,,22236.200000226498
chromium,riverValley,128,11,water-sparse,73,,20248.299999952316
chromium,riverValley,128,11,soil-cache,73,,20112.69999998808
chromium,riverValley,128,11,soil-saturation,73,,22189.600000083447
chromium,riverValley,128,11,water-wasm,73,,18047.00000023842
chromium,riverValley,128,11,combined,73,,16744.19999998808
chromium,riverValley,128,12,baseline,73,,22145.30000013113
chromium,riverValley,128,12,water-sparse,73,,46753.80000001192
chromium,riverValley,128,12,soil-cache,73,,23003.099999904633
chromium,riverValley,128,12,soil-saturation,73,,23767.000000357628
chromium,riverValley,128,12,water-wasm,73,,19230.799999773502
chromium,riverValley,128,12,combined,73,,16289.700000226498
chromium,riverValley,128,13,baseline,73,,42171.99999976158
chromium,riverValley,128,13,water-sparse,73,,22817.300000071526
chromium,riverValley,128,13,soil-cache,73,,21753.699999928474
chromium,riverValley,128,13,soil-saturation,73,,22142.999999642372
chromium,riverValley,128,13,water-wasm,73,,16963.799999833107
chromium,riverValley,128,13,combined,73,,14848.700000286102
chromium,riverValley,128,14,baseline,73,,22478.19999998808
chromium,riverValley,128,14,water-sparse,73,,44330.59999984503
chromium,riverValley,128,14,soil-cache,73,,21087.400000154972
chromium,riverValley,128,14,soil-saturation,73,,22311.400000154972
chromium,riverValley,128,14,water-wasm,73,,17416.19999974966
chromium,riverValley,128,14,combined,73,,14775.699999988079
chromium,riverValley,128,15,baseline,73,,24207.70000010729
chromium,riverValley,128,15,water-sparse,73,,21245.69999986887
chromium,riverValley,128,15,soil-cache,73,,21972.199999690056
chromium,riverValley,128,15,soil-saturation,73,,22180.400000035763
chromium,riverValley,128,15,water-wasm,73,,44098.800000190735
chromium,riverValley,128,15,combined,73,,18707.500000178814
chromium,riverValley,128,16,baseline,73,,22699.599999845028
chromium,riverValley,128,16,water-sparse,73,,20958.199999690056
chromium,riverValley,128,16,soil-cache,73,,19480.700000166893
chromium,riverValley,128,16,soil-saturation,73,,23060.999999642372
chromium,riverValley,128,16,water-wasm,73,,18844.100000083447
chromium,riverValley,128,16,combined,73,,17174.099999845028
chromium,riverValley,128,17,baseline,73,,22292.99999988079
chromium,riverValley,128,17,water-sparse,73,,20548.299999952316
chromium,riverValley,128,17,soil-cache,73,,20160.499999940395
chromium,riverValley,128,17,soil-saturation,73,,24772.19999998808
chromium,riverValley,128,17,water-wasm,73,,18217.799999773502
chromium,riverValley,128,17,combined,73,,15624.500000536442
chromium,riverValley,128,18,baseline,73,,24465.099999964237
chromium,riverValley,128,18,water-sparse,73,,19131.300000190735
chromium,riverValley,128,18,soil-cache,73,,21464.299999654293
chromium,riverValley,128,18,soil-saturation,73,,27177.899999916553
chromium,riverValley,128,18,water-wasm,73,,19465.30000013113
chromium,riverValley,128,18,combined,73,,17347.200000286102
chromium,riverValley,128,19,baseline,73,,20665.20000052452
chromium,riverValley,128,19,water-sparse,73,,21716.00000023842
chromium,riverValley,128,19,soil-cache,73,,22224.299999713898
chromium,riverValley,128,19,soil-saturation,73,,22018.199999690056
chromium,riverValley,128,19,water-wasm,73,,17354.199999928474
chromium,riverValley,128,19,combined,73,,17572.49999976158
chromium,riverValley,128,2,baseline,73,,17769.30000001192
chromium,riverValley,128,2,water-sparse,73,,15358.099999845028
chromium,riverValley,128,2,soil-cache,73,,17138.80000025034
chromium,riverValley,128,2,soil-saturation,73,,18017.099999845028
chromium,riverValley,128,2,water-wasm,73,,15613.399999678135
chromium,riverValley,128,2,combined,73,,12475.099999964237
chromium,riverValley,128,20,baseline,73,,24765.39999973774
chromium,riverValley,128,20,water-sparse,73,,22622.400000154972
chromium,riverValley,128,20,soil-cache,73,,21792.900000095367
chromium,riverValley,128,20,soil-saturation,73,,22761.300000071526
chromium,riverValley,128,20,water-wasm,73,,19521.299999773502
chromium,riverValley,128,20,combined,73,,19022.80000001192
chromium,riverValley,128,21,baseline,73,,22517.300000071526
chromium,riverValley,128,21,water-sparse,73,,18702.499999642372
chromium,riverValley,128,21,soil-cache,73,,18359.5
chromium,riverValley,128,21,soil-saturation,73,,21936.900000095367
chromium,riverValley,128,21,water-wasm,73,,16837.09999960661
chromium,riverValley,128,21,combined,73,,15448.500000059605
chromium,riverValley,128,22,baseline,73,,21236.599999904633
chromium,riverValley,128,22,water-sparse,73,,17117.799999713898
chromium,riverValley,128,22,soil-cache,73,,19283.199999272823
chromium,riverValley,128,22,soil-saturation,73,,18070.200000047684
chromium,riverValley,128,22,water-wasm,73,,16978.500000357628
chromium,riverValley,128,22,combined,73,,13014.199999630451
chromium,riverValley,128,23,baseline,73,,23914.300000071526
chromium,riverValley,128,23,water-sparse,73,,22590
chromium,riverValley,128,23,soil-cache,73,,22055.000000059605
chromium,riverValley,128,23,soil-saturation,73,,24580.299999773502
chromium,riverValley,128,23,water-wasm,73,,18122.79999989271
chromium,riverValley,128,23,combined,73,,17459.400000214577
chromium,riverValley,128,24,baseline,73,,20369.600000441074
chromium,riverValley,128,24,water-sparse,73,,19750.50000023842
chromium,riverValley,128,24,soil-cache,73,,20285.20000010729
chromium,riverValley,128,24,soil-saturation,73,,21471.80000036955
chromium,riverValley,128,24,water-wasm,73,,18810.399999797344
chromium,riverValley,128,24,combined,73,,15779.799999952316
chromium,riverValley,128,25,baseline,73,,22667.600000023842
chromium,riverValley,128,25,water-sparse,73,,19420.099999964237
chromium,riverValley,128,25,soil-cache,73,,20528.20000040531
chromium,riverValley,128,25,soil-saturation,73,,24873.29999989271
chromium,riverValley,128,25,water-wasm,73,,20815.400000035763
chromium,riverValley,128,25,combined,73,,15150.599999904633
chromium,riverValley,128,26,baseline,73,,24456.69999998808
chromium,riverValley,128,26,water-sparse,73,,19608.89999973774
chromium,riverValley,128,26,soil-cache,73,,21283.199999928474
chromium,riverValley,128,26,soil-saturation,73,,23713.59999972582
chromium,riverValley,128,26,water-wasm,73,,19868.200000286102
chromium,riverValley,128,26,combined,73,,15355.100000202656
chromium,riverValley,128,27,baseline,73,,24059.300000071526
chromium,riverValley,128,27,water-sparse,73,,17095.29999947548
chromium,riverValley,128,27,soil-cache,73,,22622.100000023842
chromium,riverValley,128,27,soil-saturation,73,,33742.20000010729
chromium,riverValley,128,27,water-wasm,73,,28002.800000071526
chromium,riverValley,128,27,combined,73,,23076.400000214577
chromium,riverValley,128,28,baseline,73,,24489.999999940395
chromium,riverValley,128,28,water-sparse,73,,30705.800000190735
chromium,riverValley,128,28,soil-cache,73,,33034.49999988079
chromium,riverValley,128,28,soil-saturation,73,,32470.30000013113
chromium,riverValley,128,28,water-wasm,73,,26666.90000027418
chromium,riverValley,128,28,combined,73,,15593.699999570847
chromium,riverValley,128,29,baseline,73,,26466.80000013113
chromium,riverValley,128,29,water-sparse,73,,24547.299999952316
chromium,riverValley,128,29,soil-cache,73,,21744.599999845028
chromium,riverValley,128,29,soil-saturation,73,,26057.000000059605
chromium,riverValley,128,29,water-wasm,73,,59556.09999972582
chromium,riverValley,128,29,combined,73,,16521.69999986887
chromium,riverValley,128,3,baseline,73,,18299.99999988079
chromium,riverValley,128,3,water-sparse,73,,15900.200000405312
chromium,riverValley,128,3,soil-cache,73,,17002.19999974966
chromium,riverValley,128,3,soil-saturation,73,,18398.100000083447
chromium,riverValley,128,3,water-wasm,73,,14645.099999725819
chromium,riverValley,128,3,combined,73,,12320.899999678135
chromium,riverValley,128,30,baseline,73,,32894.39999997616
chromium,riverValley,128,30,water-sparse,73,,27183.100000321865
chromium,riverValley,128,30,soil-cache,73,,22910.100000023842
chromium,riverValley,128,30,soil-saturation,73,,24751.799999654293
chromium,riverValley,128,30,water-wasm,73,,22143.599999010563
chromium,riverValley,128,30,combined,73,,19925.800000071526
chromium,riverValley,128,4,baseline,73,,19612.400000333786
chromium,riverValley,128,4,water-sparse,73,,17305.99999988079
chromium,riverValley,128,4,soil-cache,73,,17575.599999845028
chromium,riverValley,128,4,soil-saturation,73,,19610.400000035763
chromium,riverValley,128,4,water-wasm,73,,15449.80000025034
chromium,riverValley,128,4,combined,73,,13759.399999976158
chromium,riverValley,128,5,baseline,73,,26203.49999976158
chromium,riverValley,128,5,water-sparse,73,,25089.49999946356
chromium,riverValley,128,5,soil-cache,73,,23561.700000047684
chromium,riverValley,128,5,soil-saturation,73,,24758.400000214577
chromium,riverValley,128,5,water-wasm,73,,19365.29999959469
chromium,riverValley,128,5,combined,73,,39884.00000011921
chromium,riverValley,128,6,baseline,73,,24465.899999558926
chromium,riverValley,128,6,water-sparse,73,,19561.39999985695
chromium,riverValley,128,6,soil-cache,73,,48133.30000036955
chromium,riverValley,128,6,soil-saturation,73,,20875.200000226498
chromium,riverValley,128,6,water-wasm,73,,17378.099999845028
chromium,riverValley,128,6,combined,73,,15639.500000357628
chromium,riverValley,128,7,baseline,73,,21297.300000190735
chromium,riverValley,128,7,water-sparse,73,,20015.500000059605
chromium,riverValley,128,7,soil-cache,73,,19897.69999986887
chromium,riverValley,128,7,soil-saturation,73,,22200
chromium,riverValley,128,7,water-wasm,73,,17146.399999797344
chromium,riverValley,128,7,combined,73,,16273.99999988079
chromium,riverValley,128,8,baseline,73,,18856.899999678135
chromium,riverValley,128,8,water-sparse,73,,17812.19999998808
chromium,riverValley,128,8,soil-cache,73,,19226.39999973774
chromium,riverValley,128,8,soil-saturation,73,,20117.000000178814
chromium,riverValley,128,8,water-wasm,73,,15642.899999916553
chromium,riverValley,128,8,combined,73,,13042.900000214577
chromium,riverValley,128,9,baseline,73,,20034.30000025034
chromium,riverValley,128,9,water-sparse,73,,18290.899999916553
chromium,riverValley,128,9,soil-cache,73,,19847.799999773502
chromium,riverValley,128,9,soil-saturation,73,,20715.600000083447
chromium,riverValley,128,9,water-wasm,73,,16673.100000321865
chromium,riverValley,128,9,combined,73,,14578.099999785423
chromium,riverValley,256,1,baseline,73,,79141.19999986887
chromium,riverValley,256,1,water-sparse,73,,69558.50000023842
chromium,riverValley,256,1,soil-cache,73,,81109.30000036955
chromium,riverValley,256,1,soil-saturation,73,,88544.30000013113
chromium,riverValley,256,1,water-wasm,73,,68620.20000010729
